commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison
CMD-Q1-00249,CLI0085,PRD0042,1,126.36,126.36,2024-01-09,livrée,PayPal,Île-de-France
CMD-Q1-00250,CLI0375,PRD0134,9,487.38,4386.42,2024-02-03,retournée,CB,Île-de-France
CMD-Q1-00251,CLI0008,PRD0079,4,400.46,1601.84,2024-01-26,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00252,CLI0106,PRD0010,2,81.94,163.88,2024-02-08,livrée,CB,Île-de-France
CMD-Q1-00253,CLI0231,PRD0098,1,37.93,37.93,2024-03-01,livrée,CB,Occitanie
CMD-Q1-00254,CLI0397,PRD0098,1,37.93,37.93,2024-01-14,livrée,CB,PACA
CMD-Q1-00255,CLI0479,PRD0030,2,43.58,87.16,2024-01-17,livrée,Chèque,Auvergne-RA
CMD-Q1-00256,CLI0074,PRD0043,2,100.34,200.68,2024-01-22,livrée,Chèque,Auvergne-RA
CMD-Q1-00257,CLI0046,PRD0074,8,101.69,813.52,2024-03-09,livrée,CB,PACA
CMD-Q1-00258,CLI0115,PRD0110,9,126.57,1139.13,2024-01-31,livrée,CB,Occitanie
CMD-Q1-00259,CLI0477,PRD0063,6,86.81,520.86,2024-03-15,en_cours,PayPal,PACA
CMD-Q1-00260,CLI0013,PRD0047,7,68.36,478.52,2024-03-29,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00261,CLI0438,PRD0096,2,33.23,66.46,2024-02-09,en_cours,CB,Île-de-France
CMD-Q1-00262,CLI0253,PRD0075,1,71.64,71.64,2024-02-10,annulée,PayPal,Auvergne-RA
CMD-Q1-00263,CLI0223,PRD0136,3,54.7,164.1,2024-01-03,livrée,CB,Île-de-France
CMD-Q1-00264,CLI0053,PRD0035,4,17.54,70.16,2024-02-16,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00265,CLI0139,PRD0068,4,12.48,49.92,2024-03-17,livrée,CB,Île-de-France
CMD-Q1-00266,CLI0077,PRD0113,3,82.62,247.86,2024/03/17,livrée,Virement,Auvergne-RA
CMD-Q1-00267,CLI0152,PRD0145,1,54.52,54.52,2024-01-30,livrée,Virement,Auvergne-RA
CMD-Q1-00268,CLI0446,PRD0063,5,86.81,434.05,2024-02-18,livrée,CB,PACA
CMD-Q1-00269,CLI0500,PRD0015,7,80.47,563.29,2024-02-15,livrée,Virement,Île-de-France
CMD-Q1-00270,CLI0020,PRD0150,2,81.48,162.96,2024-02-02,annulée,Chèque,Auvergne-RA
CMD-Q1-00271,CLI0131,PRD0150,1,81.48,81.48,2024-02-23,annulée,CB,Île-de-France
CMD-Q1-00272,CLI0083,PRD0071,5,90.96,454.8,2024-02-26,livrée,CB,Occitanie
CMD-Q1-00273,CLI0251,PRD0023,7,163.48,1144.36,2024-03-25,livrée,PayPal,PACA
CMD-Q1-00274,CLI0109,PRD0055,8,45.75,,2024-03-19,,PayPal,Île-de-France
CMD-Q1-00275,CLI0492,PRD0094,2,167.61,335.22,2024-03-03,livrée,Virement,Île-de-France
CMD-Q1-00276,CLI0443,PRD0025,1,111.14,111.14,2024-03-12,en_cours,CB,PACA
CMD-Q1-00277,CLI0207,PRD0144,9,212.05,1908.45,2024-03-30,livrée,CB,Occitanie
CMD-Q1-00278,CLI9963,PRD0072,1,121.78,121.78,2024-01-23,livrée,CB,Auvergne-RA
CMD-Q1-00279,CLI0194,PRD0013,4,59.14,236.56,2024-01-19,livrée,Virement,PACA
CMD-Q1-00280,CLI0231,PRD0038,5,45.83,229.15,2024-03-10,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00281,CLI0119,PRD0037,7,48.24,337.68,2024-03-07,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00282,CLI0470,PRD0044,8,146.42,1171.36,2024-01-24,livrée,CB,Île-de-France
CMD-Q1-00283,CLI0359,PRD0030,6,43.58,261.48,2024-01-23,livrée,Virement,Île-de-France
CMD-Q1-00284,CLI0480,PRD0034,4,36.63,146.52,2024-02-04,livrée,Chèque,Occitanie
CMD-Q1-00285,CLI0382,PRD0107,3,101.48,304.44,2024-01-15,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00286,CLI0348,PRD0078,8,217.49,1739.92,2024-02-27,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00287,CLI0490,PRD0100,2,62.84,125.68,2024-01-29,livrée,CB,Occitanie
CMD-Q1-00288,CLI0200,PRD0026,6,334.76,2008.56,2024-01-27,livrée,CB,Occitanie
CMD-Q1-00289,CLI0431,PRD0056,3,46.62,139.86,2024-03-30,annulée,CB,Île-de-France
CMD-Q1-00290,CLI0048,PRD0023,8,163.48,1307.84,2024-02-09,annulée,Virement,PACA
CMD-Q1-00291,CLI0280,PRD0092,6,159.37,956.22,2024-03-13,livrée,CB,Auvergne-RA
CMD-Q1-00292,CLI0374,PRD0131,9,95.19,856.71,2024-02-24,livrée,Virement,Auvergne-RA
CMD-Q1-00293,CLI0065,PRD0026,7,334.76,2343.32,2024-01-04,annulée,PayPal,Auvergne-RA
CMD-Q1-00294,CLI0265,PRD0141,5,326.57,1632.85,2024-01-11,livrée,Chèque,Occitanie
CMD-Q1-00295,CLI0288,PRD0036,5,211.79,1058.95,2024-03-04,livrée,CB,Auvergne-RA
CMD-Q1-00296,CLI0383,PRD0101,1,52.8,52.8,2024-02-10,livrée,CB,Île-de-France
CMD-Q1-00297,CLI0147,PRD0049,3,65.78,197.34,2024-02-29,livrée,PayPal,Île-de-France
CMD-Q1-00298,CLI0057,PRD0043,3,100.34,301.02,2024-02-19,en_cours,CB,Auvergne-RA
CMD-Q1-00299,CLI0088,PRD0065,2,352.58,705.16,2024-03-28,annulée,CB,Île-de-France
CMD-Q1-00300,CLI0046,PRD0061,9,75.83,682.47,2024-03-25,livrée,CB,PACA
CMD-Q1-00301,CLI0414,PRD0075,1,71.64,71.64,2024-01-22,livrée,Virement,PACA
CMD-Q1-00302,CLI0375,PRD0150,1,81.48,81.48,2024-02-27,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00303,CLI0364,PRD0106,2,52.42,104.84,2024-03-12,livrée,Virement,Île-de-France
CMD-Q1-00304,CLI0342,PRD0104,6,81.27,487.62,2024-03-22,en_cours,CB,Auvergne-RA
CMD-Q1-00305,CLI0464,PRD0107,5,101.48,507.4,2024-01-19,livrée,CB,PACA
CMD-Q1-00306,CLI0164,PRD0059,4,117.97,471.88,2024-01-03,retournée,CB,Île-de-France
CMD-Q1-00307,CLI0113,PRD0067,4,126.77,507.08,2024-02-13,livrée,Virement,Occitanie
CMD-Q1-00308,CLI0274,PRD0023,8,163.48,1307.84,2024-01-01,livrée,CB,PACA
CMD-Q1-00309,CLI0498,PRD0014,4,415.81,1663.24,2024-02-02,livrée,Virement,Occitanie
CMD-Q1-00310,CLI0267,PRD0088,6,793.25,4759.5,2024-01-29,retournée,Virement,Île-de-France
CMD-Q1-00311,CLI0486,PRD0077,1,151.78,151.78,2024-01-12,livrée,Virement,Île-de-France
CMD-Q1-00312,CLI0472,PRD0138,4,67.74,270.96,2024-03-14,livrée,CB,PACA
CMD-Q1-00313,CLI0120,PRD0069,1,106.11,106.11,2024-03-07,annulée,PayPal,Occitanie
CMD-Q1-00314,CLI0418,PRD0132,8,66.14,529.12,2024-03-09,livrée,CB,Auvergne-RA
CMD-Q1-00315,CLI0218,PRD0127,5,63.31,316.55,2024-03-27,livrée,CB,Auvergne-RA
CMD-Q1-00316,CLI0381,PRD0078,8,217.49,1739.92,2024-01-03,en_cours,CB,Île-de-France
CMD-Q1-00317,CLI0468,PRD0128,5,99.94,499.7,2024-03-12,livrée,CB,Île-de-France
CMD-Q1-00318,CLI0084,PRD0094,9,167.61,1508.49,2024-01-03,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00319,CLI0355,PRD0110,8,126.57,1012.56,2024-02-06,livrée,Virement,Occitanie
CMD-Q1-00320,CLI0033,PRD0014,4,415.81,1663.24,2024-01-10,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00321,CLI0457,PRD0009,9,58.82,529.38,2024-01-27,livrée,Virement,Auvergne-RA
CMD-Q1-00322,CLI0321,PRD0082,1,36.44,36.44,2024-03-23,en_cours,CB,Auvergne-RA
CMD-Q1-00323,CLI0441,PRD0125,2,31.95,63.9,2024-01-16,en_cours,Chèque,Île-de-France
CMD-Q1-00324,CLI0144,PRD0029,4,149.76,599.04,2024-03-16,en_cours,PayPal,Île-de-France
CMD-Q1-00325,CLI0489,PRD0137,8,54.72,437.76,2024-03-22,annulée,Virement,Nouvelle-Aquitaine
CMD-Q1-00326,CLI0411,PRD0151,2,221.15,442.3,2024-02-23,annulée,PayPal,Île-de-France
CMD-Q1-00327,CLI0480,PRD0002,9,135.96,1223.64,2024-02-19,livrée,CB,Occitanie
CMD-Q1-00328,CLI0069,PRD0069,7,106.11,742.77,2024-03-21,livrée,Virement,PACA
CMD-Q1-00329,CLI0420,PRD0120,8,107.93,863.44,2024-01-26,annulée,CB,Occitanie
CMD-Q1-00330,CLI0331,PRD0082,7,36.44,255.08,2024-02-12,livrée,CB,Île-de-France
CMD-Q1-00331,CLI0090,PRD0109,3,18.3,54.9,2024-03-20,livrée,CB,Île-de-France
CMD-Q1-00332,CLI0478,PRD0132,6,66.14,396.84,2024-03-23,livrée,CB,Occitanie
CMD-Q1-00333,CLI0189,PRD0109,2,18.3,,2024-03-17,livrée,CB,Île-de-France
CMD-Q1-00334,CLI0188,PRD0107,7,101.48,710.36,2024-01-08,livrée,PayPal,Île-de-France
CMD-Q1-00335,CLI0300,PRD0112,8,79.76,638.08,2024-02-25,en_cours,CB,Auvergne-RA
CMD-Q1-00336,CLI0417,PRD0038,9,45.83,412.47,2024-02-11,en_cours,CB,Occitanie
CMD-Q1-00337,CLI0434,PRD0017,9,222.33,2000.97,2024-02-01,en_cours,Chèque,Occitanie
CMD-Q1-00338,CLI0071,PRD0101,7,52.8,369.6,2024-02-15,annulée,CB,Auvergne-RA
CMD-Q1-00339,CLI0253,PRD0141,6,326.57,1959.42,2024-01-21,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00340,CLI0471,PRD0108,9,100.76,906.84,2024-01-16,en_cours,CB,Auvergne-RA
CMD-Q1-00341,CLI0231,PRD0121,3,34.92,104.76,2024-02-29,livrée,CB,Occitanie
CMD-Q1-00342,CLI0362,PRD0071,2,90.96,181.92,2024-02-23,livrée,Chèque,PACA
CMD-Q1-00343,CLI0387,PRD0001,6,57.96,347.76,2024-03-26,livrée,CB,Île-de-France
CMD-Q1-00344,CLI0146,PRD0144,3,212.05,636.15,2024-01-07,annulée,CB,Auvergne-RA
CMD-Q1-00345,CLI9907,PRD0105,8,408.15,3265.2,2024-03-20,livrée,CB,Île-de-France
CMD-Q1-00346,CLI0296,PRD0041,7,48.15,337.05,2024-01-03,livrée,Chèque,Occitanie
CMD-Q1-00347,CLI0483,PRD0092,1,159.37,159.37,2024-01-31,livrée,Virement,PACA
CMD-Q1-00348,CLI0284,PRD0035,6,17.54,105.24,2024-01-09,livrée,CB,PACA
CMD-Q1-00349,CLI0409,PRD0080,8,-131.51,1052.08,2024-03-27,livrée,Chèque,PACA
CMD-Q1-00350,CLI0481,PRD0102,4,23.26,93.04,2024-03-11,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00351,CLI0356,PRD0142,4,137.33,549.32,2024-03-09,livrée,PayPal,Île-de-France
CMD-Q1-00352,CLI0425,PRD0105,6,408.15,2448.9,2024-02-18,livrée,PayPal,Occitanie
CMD-Q1-00353,CLI0131,PRD0038,8,45.83,366.64,2024-03-20,livrée,Chèque,PACA
CMD-Q1-00354,CLI0477,PRD0055,5,45.75,228.75,2024-01-30,livrée,PayPal,Occitanie
CMD-Q1-00355,CLI0297,PRD0073,9,200.41,1803.69,2024-03-17,en_cours,CB,Occitanie
CMD-Q1-00356,CLI0285,PRD0008,6,308.27,1849.62,2024-02-10,livrée,PayPal,PACA
CMD-Q1-00357,CLI0139,PRD0106,4,52.42,209.68,2024-01-17,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-00358,CLI0200,PRD0128,4,99.94,399.76,2024-03-06,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00359,CLI0340,PRD0101,2,52.8,105.6,2024-03-01,en_cours,Chèque,PACA
CMD-Q1-00360,CLI0367,PRD0088,2,793.25,1586.5,2024-01-10,livrée,CB,Île-de-France
CMD-Q1-00361,CLI0379,PRD0076,3,211.08,633.24,2024-03-23,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-00362,CLI0324,PRD0023,7,163.48,1144.36,2024-02-21,livrée,CB,Occitanie
CMD-Q1-00363,CLI0290,PRD0075,2,71.64,143.28,2024-02-02,en_cours,Virement,Île-de-France
CMD-Q1-00364,CLI0114,PRD0009,1,58.82,58.82,2024-02-05,annulée,CB,PACA
CMD-Q1-00365,CLI0344,PRD0075,6,71.64,429.84,2024-01-03,livrée,CB,Île-de-France
CMD-Q1-00366,CLI0228,PRD0057,3,85.5,256.5,2024-03-06,livrée,Virement,Auvergne-RA
CMD-Q1-00367,CLI0310,PRD0144,0,212.05,636.15,2024-01-25,en_cours,PayPal,Occitanie
CMD-Q1-00368,CLI0354,PRD0051,4,10.76,43.04,2024-01-09,livrée,CB,Occitanie
CMD-Q1-00369,CLI0134,PRD0010,3,81.94,245.82,2024-03-02,retournée,CB,PACA
CMD-Q1-00370,CLI0330,PRD0099,8,182.41,1459.28,2024-02-03,livrée,CB,PACA
CMD-Q1-00371,CLI0403,PRD0095,7,106.83,747.81,2024-03-02,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00372,CLI0491,PRD0051,1,10.76,,2024-03-25,livrée,Chèque,Île-de-France
CMD-Q1-00373,CLI0306,PRD0017,6,222.33,1333.98,2024-02-06,livrée,CB,Occitanie
CMD-Q1-00374,CLI0366,PRD0090,5,80.66,403.3,2024-03-21,livrée,CB,Auvergne-RA
CMD-Q1-00375,CLI0112,PRD0026,4,334.76,1339.04,2024-03-23,livrée,CB,Auvergne-RA
CMD-Q1-00376,CLI0251,PRD0059,9,117.97,1061.73,2024-03-19,livrée,CB,Occitanie
CMD-Q1-00377,CLI0274,PRD0086,4,74.32,297.28,2024-03-21,livrée,Virement,Auvergne-RA
CMD-Q1-00378,CLI0412,PRD0124,4,55.52,222.08,2024-01-18,livrée,CB,Auvergne-RA
CMD-Q1-00379,CLI0167,PRD0074,3,101.69,305.07,2024-03-16,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00380,CLI0273,PRD0095,3,106.83,320.49,2024-01-09,livrée,CB,Île-de-France
CMD-Q1-00381,CLI0050,PRD0020,5,304.72,1523.6,2024-02-05,livrée,CB,Occitanie
CMD-Q1-00382,CLI0342,PRD0128,9,99.94,899.46,2024-02-16,livrée,CB,PACA
CMD-Q1-00383,CLI0122,PRD0067,2,126.77,253.54,2024-03-27,livrée,CB,Auvergne-RA
CMD-Q1-00384,CLI0437,PRD0083,5,173.76,868.8,2024-03-20,en_cours,CB,Occitanie
CMD-Q1-00385,CLI0057,PRD0085,2,181.81,363.62,2024-03-30,en_cours,CB,PACA
CMD-Q1-00386,CLI0309,PRD0108,2,100.76,201.52,2024-01-14,retournée,Chèque,Auvergne-RA
CMD-Q1-00387,CLI0473,PRD0024,9,20.71,186.39,2024-01-16,livrée,CB,Occitanie
CMD-Q1-00388,CLI0185,PRD0030,4,43.58,174.32,2024-03-19,livrée,CB,Auvergne-RA
CMD-Q1-00389,CLI0140,PRD0087,3,72.84,218.52,2024-02-18,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00390,CLI0265,PRD0115,3,374.29,1122.87,2024-02-05,livrée,CB,Occitanie
CMD-Q1-00391,CLI0053,PRD0037,7,48.24,337.68,2024-01-18,livrée,CB,Île-de-France
CMD-Q1-00392,CLI0208,PRD0107,8,101.48,811.84,2024-02-10,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00393,CLI0437,PRD0011,1,27.63,27.63,2024-01-08,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00394,CLI0105,PRD0045,5,55.24,276.2,2024-01-25,livrée,CB,Île-de-France
CMD-Q1-00395,CLI0141,PRD0055,3,45.75,137.25,2024-03-13,annulée,Virement,Auvergne-RA
CMD-Q1-00396,CLI0187,PRD0014,7,415.81,,2024-02-22,livrée,CB,PACA
CMD-Q1-00397,CLI0487,PRD0097,6,149.62,897.72,2024-02-16,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00398,CLI0061,PRD0116,4,52.36,209.44,2024-03-21,livrée,PayPal,PACA
CMD-Q1-00399,CLI0095,PRD0079,3,400.46,1201.38,2024-02-23,,Virement,PACA
CMD-Q1-00400,CLI0440,PRD0139,2,128.88,257.76,2024-03-11,livrée,CB,Occitanie
CMD-Q1-00401,CLI0134,PRD0037,5,48.24,241.2,2024-03-11,livrée,CB,Île-de-France
CMD-Q1-00402,CLI0185,PRD0037,9,48.24,434.16,2024-02-11,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00403,CLI0292,PRD0007,8,290.01,2320.08,2024-02-07,en_cours,Chèque,Nouvelle-Aquitaine
CMD-Q1-00404,CLI0471,PRD0027,4,45.84,183.36,2024-02-22,livrée,PayPal,Île-de-France
CMD-Q1-00405,CLI0041,PRD0080,9,131.51,1183.59,2024-01-04,livrée,CB,Auvergne-RA
CMD-Q1-00406,CLI0329,PRD0131,3,95.19,285.57,2024/02/18,en_cours,CB,Auvergne-RA
CMD-Q1-00407,CLI0401,PRD0009,5,58.82,294.1,2024-03-05,livrée,CB,Auvergne-RA
CMD-Q1-00408,CLI0148,PRD0074,9,101.69,915.21,2024-02-16,livrée,CB,Auvergne-RA
CMD-Q1-00409,CLI0060,PRD0129,5,124.46,622.3,2024-02-26,retournée,Virement,Nouvelle-Aquitaine
CMD-Q1-00410,CLI0237,PRD0128,6,99.94,599.64,2024-02-04,en_cours,Chèque,Auvergne-RA
CMD-Q1-00411,CLI0120,PRD0098,9,37.93,341.37,2024-02-06,annulée,CB,Auvergne-RA
CMD-Q1-00412,CLI0375,PRD0116,4,52.36,209.44,2024-03-30,,Chèque,PACA
CMD-Q1-00413,CLI0210,PRD0023,7,163.48,1144.36,2024-02-15,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00414,CLI0020,PRD0087,3,72.84,218.52,2024-01-13,en_cours,CB,Île-de-France
CMD-Q1-00415,CLI0396,PRD0097,8,149.62,1196.96,2024-01-02,livrée,CB,Île-de-France
CMD-Q1-00416,CLI0441,PRD0102,6,23.26,139.56,2024-03-26,en_cours,PayPal,PACA
CMD-Q1-00417,CLI0044,PRD0033,8,291.53,2332.24,2024-02-06,annulée,Chèque,Occitanie
CMD-Q1-00418,CLI0188,PRD0152,8,499.98,3999.84,2024-01-11,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00419,CLI0302,PRD0023,3,163.48,490.44,2024-01-15,livrée,CB,Île-de-France
CMD-Q1-00420,CLI0284,PRD0078,6,217.49,1304.94,2024-02-23,annulée,CB,Île-de-France
CMD-Q1-00421,CLI0257,PRD0149,6,123.18,739.08,2024-02-06,livrée,CB,Île-de-France
CMD-Q1-00422,CLI0174,PRD0073,5,200.41,1002.05,2024-01-14,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00423,CLI0186,PRD0096,5,33.23,166.15,2024-01-05,retournée,CB,Auvergne-RA
CMD-Q1-00424,CLI0364,PRD0006,3,79.23,237.69,2024-02-19,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00425,CLI0300,PRD0033,1,291.53,291.53,2024-01-20,livrée,CB,PACA
CMD-Q1-00426,CLI0384,PRD0053,6,79.12,474.72,2024-02-20,livrée,Virement,Auvergne-RA
CMD-Q1-00427,CLI0418,PRD0141,4,326.57,1306.28,2024-01-25,livrée,CB,Occitanie
CMD-Q1-00428,CLI0265,PRD0145,7,54.52,381.64,2024-03-28,livrée,CB,Occitanie
CMD-Q1-00429,CLI9974,PRD0046,6,69.9,419.4,2024-01-14,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00430,CLI0362,PRD0109,1,18.3,18.3,2024-03-29,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00431,CLI0056,PRD0095,2,106.83,213.66,2024-02-01,livrée,CB,Île-de-France
CMD-Q1-00432,CLI0434,PRD0084,4,410.52,1642.08,2024-02-17,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00433,CLI0337,PRD0095,8,106.83,854.64,2024-03-29,retournée,Virement,Occitanie
CMD-Q1-00434,CLI0142,PRD0087,1,72.84,72.84,2024-01-06,en_cours,CB,PACA
CMD-Q1-00435,CLI0189,PRD0008,8,308.27,2466.16,2024-01-08,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00436,CLI0349,PRD0062,4,51.87,207.48,2024-03-27,livrée,CB,Occitanie
CMD-Q1-00437,CLI0250,PRD0107,9,101.48,913.32,2024-02-22,livrée,Virement,Occitanie
CMD-Q1-00438,CLI0020,PRD0093,6,62.68,376.08,2024-02-02,livrée,CB,Occitanie
CMD-Q1-00439,CLI0306,PRD0096,3,33.23,99.69,2024-01-17,livrée,Virement,Occitanie
CMD-Q1-00440,CLI0480,PRD0058,4,118.62,474.48,2024-02-06,livrée,CB,Île-de-France
CMD-Q1-00441,CLI0376,PRD0102,7,23.26,162.82,2024-03-18,livrée,Virement,Île-de-France
CMD-Q1-00442,CLI0051,PRD0147,3,56.16,168.48,2024-03-27,livrée,CB,PACA
CMD-Q1-00443,CLI0265,PRD0019,6,62.97,377.82,2024-03-01,livrée,Virement,Île-de-France
CMD-Q1-00444,CLI0026,PRD0054,9,124.37,1119.33,2024-03-25,livrée,PayPal,Auvergne-RA
CMD-Q1-00445,CLI0352,PRD0146,5,30.77,153.85,2024-01-23,livrée,CB,Occitanie
CMD-Q1-00446,CLI0209,PRD0034,9,36.63,329.67,2024-01-29,livrée,CB,Auvergne-RA
CMD-Q1-00447,CLI0314,PRD0047,2,68.36,136.72,2024-01-05,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-00448,CLI0188,PRD0116,5,52.36,261.8,2024-02-26,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-00449,CLI0365,PRD0145,8,54.52,436.16,2024-03-05,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00450,CLI0055,PRD0136,3,54.7,164.1,2024-02-16,annulée,CB,Île-de-France
CMD-Q1-00451,CLI0209,PRD0148,7,70.91,496.37,2024-01-17,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-00452,CLI0202,PRD0060,8,436.88,3495.04,2024-03-09,livrée,CB,PACA
CMD-Q1-00453,CLI0276,PRD0042,2,126.36,252.72,2024-03-08,livrée,CB,Auvergne-RA
CMD-Q1-00454,CLI0188,PRD0017,8,222.33,1778.64,2024-02-11,annulée,CB,Île-de-France
CMD-Q1-00455,CLI0421,PRD0003,4,83.45,,2024-03-30,livrée,PayPal,Occitanie
CMD-Q1-00456,CLI0013,PRD0115,8,374.29,,2024-03-09,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-00457,CLI0174,PRD0067,4,126.77,507.08,2024-03-14,annulée,CB,PACA
CMD-Q1-00458,CLI0384,PRD0141,9,326.57,2939.13,2024-02-20,livrée,CB,PACA
CMD-Q1-00459,CLI0427,PRD0147,8,56.16,449.28,2024-01-12,livrée,CB,PACA
CMD-Q1-00460,CLI0276,PRD0134,8,487.38,3899.04,2024-01-11,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00461,CLI0014,PRD0021,5,78.18,390.9,2024-03-29,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00462,CLI0443,PRD0015,4,80.47,321.88,2024-01-03,livrée,CB,Île-de-France
CMD-Q1-00463,CLI0383,PRD0135,5,112.71,563.55,2024-01-16,livrée,Virement,Île-de-France
CMD-Q1-00464,CLI0121,PRD0062,5,51.87,259.35,2024-02-17,en_cours,Virement,Nouvelle-Aquitaine
CMD-Q1-00465,CLI0441,PRD0079,5,400.46,2002.3,2024-03-09,annulée,Chèque,Nouvelle-Aquitaine
CMD-Q1-00466,CLI0278,PRD0140,2,84.52,169.04,2024-01-17,livrée,CB,Occitanie
CMD-Q1-00467,CLI0443,PRD0008,1,308.27,308.27,2024-02-14,en_cours,CB,Auvergne-RA
CMD-Q1-00468,CLI0303,PRD0111,6,237.06,1422.36,2024-02-02,livrée,Virement,Île-de-France
CMD-Q1-00469,CLI0137,PRD0089,8,93.09,744.72,2024-01-03,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-00470,CLI0346,PRD0001,7,57.96,405.72,2024-01-28,en_cours,CB,PACA
CMD-Q1-00471,CLI0252,PRD0024,8,20.71,165.68,2024-02-29,livrée,CB,Occitanie
CMD-Q1-00472,CLI0396,PRD0026,8,334.76,2678.08,2024-02-12,livrée,PayPal,Occitanie
CMD-Q1-00473,CLI9926,PRD0007,4,290.01,1160.04,2024-03-20,livrée,CB,Occitanie
CMD-Q1-00474,CLI0004,PRD0113,6,82.62,495.72,2024-03-28,livrée,CB,PACA
CMD-Q1-00475,CLI0309,PRD0100,5,62.84,314.2,2024-03-27,livrée,CB,Île-de-France
CMD-Q1-00476,CLI0301,PRD0134,6,487.38,2924.28,2024-03-11,annulée,CB,Île-de-France
CMD-Q1-00477,CLI0185,PRD0057,5,85.5,427.5,2024-03-15,retournée,CB,Occitanie
CMD-Q1-00478,CLI0340,PRD0126,7,82.76,579.32,2024-01-13,livrée,PayPal,Auvergne-RA
CMD-Q1-00479,CLI0266,PRD0060,8,436.88,3495.04,2024-01-25,en_cours,CB,Île-de-France
CMD-Q1-00480,CLI0115,PRD0030,9,43.58,392.22,2024-02-14,annulée,CB,Occitanie
CMD-Q1-00481,CLI0265,PRD0065,3,352.58,1057.74,2024/03/22,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00482,CLI0356,PRD0040,5,71.91,359.55,2024-01-20,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00483,CLI0054,PRD0082,5,36.44,182.2,2024-01-12,livrée,PayPal,Auvergne-RA
CMD-Q1-00484,CLI0010,PRD0084,1,410.52,410.52,2024-01-29,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-00485,CLI0313,PRD0101,2,52.8,105.6,2024-02-26,en_cours,PayPal,Nouvelle-Aquitaine
CMD-Q1-00486,CLI0067,PRD0048,7,164.13,1148.91,2024-03-23,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-00487,CLI0047,PRD0019,8,62.97,503.76,2024-03-05,annulée,Virement,Auvergne-RA
CMD-Q1-00488,CLI0497,PRD0008,4,308.27,1233.08,2024-01-31,livrée,Virement,PACA
CMD-Q1-00489,CLI0065,PRD0002,7,135.96,951.72,2024-02-13,livrée,CB,Auvergne-RA
CMD-Q1-00490,CLI0314,PRD0018,5,121.33,606.65,2024-02-29,livrée,CB,Occitanie
CMD-Q1-00491,CLI0394,PRD0062,5,51.87,259.35,2024-01-13,annulée,CB,Occitanie
CMD-Q1-00492,CLI0369,PRD0008,7,308.27,2157.89,2024-02-14,livrée,PayPal,PACA
CMD-Q1-00493,CLI0431,PRD0094,5,167.61,838.05,2024-02-17,annulée,CB,PACA
CMD-Q1-00494,CLI0331,PRD0066,2,181.07,362.14,2024-02-14,livrée,CB,PACA
CMD-Q1-00495,CLI0262,PRD0151,2,221.15,442.3,2024-03-06,livrée,Virement,Île-de-France
CMD-Q1-00496,CLI0218,PRD0024,5,20.71,103.55,2024-02-16,annulée,CB,Auvergne-RA
CMD-Q1-00497,CLI0091,PRD0044,1,146.42,146.42,2024-02-02,en_cours,Virement,PACA
