commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,moyen_paiement,region_livraison,devise
CMD-Q2-00233,CLI0173,PRD0079,5,400.46,2002.3,2024-04-16,annulée,CB,Occitanie,EUR
CMD-Q2-00234,CLI0356,PRD0023,9,163.48,1471.32,2024-06-15,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00235,CLI0356,PRD0127,5,63.31,316.55,2024-05-28,livrée,Virement,Île-de-France,EUR
CMD-Q2-00236,CLI0310,PRD0001,6,57.96,347.76,2024-06-04,livrée,CB,PACA,EUR
CMD-Q2-00237,CLI0237,PRD0022,2,235.27,470.54,2024-04-29,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00238,CLI0381,PRD0032,1,109.17,109.17,2024-06-18,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00239,CLI0056,PRD0062,6,51.87,311.22,2024-05-23,livrée,Chèque,Auvergne-RA,EUR
CMD-Q2-00240,CLI0453,PRD0075,8,71.64,573.12,2024-04-29,livrée,Chèque,PACA,EUR
CMD-Q2-00241,CLI0043,PRD0128,5,99.94,499.7,2024-06-12,livrée,Chèque,PACA,EUR
CMD-Q2-00242,CLI0320,PRD0060,2,436.88,873.76,2024-06-09,retournée,CB,Occitanie,EUR
CMD-Q2-00243,CLI0280,PRD0020,8,304.72,2437.76,2024-04-09,livrée,CB,Île-de-France,EUR
CMD-Q2-00244,CLI0224,PRD0051,8,10.76,86.08,2024-05-12,retournée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00245,CLI0064,PRD0073,2,200.41,400.82,2024-05-08,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-00246,CLI0162,PRD0010,4,81.94,327.76,2024-05-15,en_cours,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-00247,CLI0360,PRD0092,1,159.37,159.37,2024-04-03,livrée,CB,Occitanie,EUR
CMD-Q2-00248,CLI0048,PRD0029,1,149.76,149.76,2024-04-02,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00249,CLI0036,PRD0070,4,-28.37,113.48,2024-05-02,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00250,CLI0469,PRD0152,6,499.98,2999.88,2024-04-16,livrée,Virement,Île-de-France,EUR
CMD-Q2-00251,CLI0223,PRD0090,7,80.66,564.62,2024-06-18,annulée,CB,Île-de-France,EUR
CMD-Q2-00252,CLI0002,PRD0119,3,496.56,1489.68,2024-06-14,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00253,CLI0311,PRD0039,9,29.83,268.47,2024-04-30,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00254,CLI0168,PRD0124,1,55.52,55.52,2024-05-30,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00255,CLI0242,PRD0118,4,76.42,305.68,2024-06-10,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00256,CLI0388,PRD0019,4,62.97,251.88,2024-04-19,livrée,CB,Île-de-France,EUR
CMD-Q2-00257,CLI0487,PRD0098,4,37.93,151.72,2024-06-27,livrée,CB,Occitanie,EUR
CMD-Q2-00258,CLI0491,PRD0118,6,76.42,458.52,2024-04-07,annulée,Chèque,Auvergne-RA,EUR
CMD-Q2-00259,CLI0251,PRD0033,6,291.53,1749.18,2024-05-10,livrée,CB,Occitanie,EUR
CMD-Q2-00260,CLI0045,PRD0030,1,43.58,43.58,2024-06-07,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00261,CLI0335,PRD0131,4,95.19,380.76,2024-06-09,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00262,CLI0083,PRD0010,7,81.94,573.58,2024-05-10,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00263,CLI0495,PRD0007,9,290.01,2610.09,2024-05-05,livrée,CB,Occitanie,EUR
CMD-Q2-00264,CLI0265,PRD0001,7,57.96,405.72,2024-06-05,en_cours,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00265,CLI0219,PRD0082,5,36.44,182.2,2024-06-20,livrée,PayPal,PACA,EUR
CMD-Q2-00266,CLI0021,PRD0141,3,326.57,979.71,2024-04-22,livrée,CB,PACA,EUR
CMD-Q2-00267,CLI0030,PRD0081,3,49.36,148.08,2024-05-26,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00268,CLI0210,PRD0071,8,90.96,727.68,2024-05-27,livrée,Virement,PACA,EUR
CMD-Q2-00269,CLI0180,PRD0118,9,76.42,687.78,2024-05-14,en_cours,Virement,Occitanie,EUR
CMD-Q2-00270,CLI0097,PRD0138,2,67.74,135.48,2024-04-17,livrée,PayPal,Occitanie,EUR
CMD-Q2-00271,CLI0316,PRD0137,6,54.72,328.32,2024-05-22,livrée,CB,PACA,EUR
CMD-Q2-00272,CLI0309,PRD0065,5,352.58,1762.9,2024-05-10,livrée,CB,Occitanie,EUR
CMD-Q2-00273,CLI0059,PRD0002,8,135.96,1087.68,2024-04-03,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00274,CLI0076,PRD0045,1,55.24,55.24,2024-05-30,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00275,CLI0049,PRD0030,5,43.58,217.9,2024-05-12,livrée,CB,Île-de-France,EUR
CMD-Q2-00276,CLI0292,PRD0064,2,107.08,214.16,2024-04-05,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00277,CLI0384,PRD0029,2,149.76,299.52,2024-04-27,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00278,CLI0322,PRD0132,9,66.14,595.26,2024-05-07,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00279,CLI0102,PRD0029,2,149.76,299.52,2024-06-18,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-00280,CLI0458,PRD0088,8,793.25,6346.0,2024-04-30,en_cours,Virement,Auvergne-RA,EUR
CMD-Q2-00281,CLI0020,PRD0134,8,487.38,3899.04,2024-06-23,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00282,CLI0426,PRD0137,7,54.72,383.04,2024-06-02,annulée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00283,CLI0215,PRD0144,1,212.05,212.05,2024-04-13,en_cours,PayPal,Île-de-France,EUR
CMD-Q2-00284,CLI0468,PRD0038,6,45.83,274.98,2024-05-31,en_cours,CB,PACA,EUR
CMD-Q2-00285,CLI0446,PRD0062,6,51.87,311.22,2024-06-26,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00286,CLI0292,PRD0032,5,109.17,545.85,2024-06-03,en_cours,Virement,Île-de-France,EUR
CMD-Q2-00287,CLI0432,PRD0142,6,137.33,823.98,2024-04-12,,Virement,Île-de-France,EUR
CMD-Q2-00288,CLI0201,PRD0096,5,33.23,166.15,2024-05-02,livrée,PayPal,Île-de-France,EUR
CMD-Q2-00289,CLI0112,PRD0034,2,36.63,73.26,2024-06-07,livrée,Virement,PACA,EUR
CMD-Q2-00290,CLI0421,PRD0022,9,235.27,2117.43,2024-06-14,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00291,CLI0446,PRD0107,8,101.48,811.84,2024-06-29,livrée,CB,Île-de-France,EUR
CMD-Q2-00292,CLI0189,PRD0041,4,48.15,192.6,2024-06-04,retournée,CB,Occitanie,EUR
CMD-Q2-00293,CLI0429,PRD0029,4,149.76,599.04,2024-05-03,retournée,Virement,Auvergne-RA,EUR
CMD-Q2-00294,CLI0191,PRD0054,2,124.37,248.74,2024-04-16,en_cours,CB,Occitanie,EUR
CMD-Q2-00295,CLI0319,PRD0022,8,235.27,1882.16,2024-06-19,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-00296,CLI0164,PRD0147,3,56.16,168.48,2024-06-24,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00297,CLI0149,PRD0138,9,67.74,609.66,2024-04-04,annulée,CB,PACA,EUR
CMD-Q2-00298,CLI0460,PRD0003,3,83.45,250.35,2024-06-16,livrée,CB,Île-de-France,EUR
CMD-Q2-00299,CLI0173,PRD0041,2,48.15,96.3,2024-06-24,livrée,CB,Occitanie,EUR
CMD-Q2-00300,CLI0264,PRD0003,1,83.45,83.45,2024-04-25,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00301,CLI0359,PRD0144,9,212.05,1908.45,2024-04-02,en_cours,Virement,Occitanie,EUR
CMD-Q2-00302,CLI0181,PRD0106,8,52.42,419.36,2024-04-03,annulée,CB,PACA,EUR
CMD-Q2-00303,CLI0060,PRD0075,6,71.64,429.84,2024-06-12,livrée,CB,Île-de-France,EUR
CMD-Q2-00304,CLI0232,PRD0113,7,82.62,578.34,2024-04-22,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00305,CLI0089,PRD0121,1,34.92,34.92,2024-04-20,livrée,CB,Île-de-France,EUR
CMD-Q2-00306,CLI0382,PRD0014,2,415.81,831.62,2024-06-29,livrée,CB,PACA,EUR
CMD-Q2-00307,CLI0181,PRD0080,5,131.51,657.55,2024-04-12,livrée,Virement,Occitanie,EUR
CMD-Q2-00308,CLI0352,PRD0144,6,212.05,1272.3,2024-04-15,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00309,CLI0276,PRD0008,7,308.27,2157.89,2024-06-14,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00310,CLI0232,PRD0075,1,71.64,71.64,2024-04-13,en_cours,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00311,CLI0390,PRD0148,1,70.91,70.91,2024-06-16,livrée,CB,Occitanie,EUR
CMD-Q2-00312,CLI0086,PRD0109,0,18.3,128.1,2024-04-10,annulée,CB,Occitanie,EUR
CMD-Q2-00313,CLI0073,PRD0006,5,79.23,396.15,2024-04-29,livrée,PayPal,PACA,EUR
CMD-Q2-00314,CLI0073,PRD0003,4,83.45,333.8,2024-06-18,livrée,Chèque,Île-de-France,EUR
CMD-Q2-00315,CLI0092,PRD0113,2,82.62,165.24,2024-06-15,livrée,CB,Île-de-France,EUR
CMD-Q2-00316,CLI0258,PRD0041,8,48.15,385.2,2024-05-23,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-00317,CLI0314,PRD0149,6,123.18,739.08,2024-06-12,en_cours,CB,PACA,EUR
CMD-Q2-00318,CLI0358,PRD0124,3,55.52,166.56,2024-05-19,livrée,PayPal,Occitanie,EUR
CMD-Q2-00319,CLI0490,PRD0123,2,71.91,143.82,2024-05-12,annulée,PayPal,Île-de-France,EUR
CMD-Q2-00320,CLI0260,PRD0146,4,30.77,123.08,2024-04-11,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00321,CLI0149,PRD0083,4,173.76,695.04,2024-05-12,livrée,CB,Occitanie,EUR
CMD-Q2-00322,CLI0447,PRD0077,3,151.78,455.34,2024-06-26,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00323,CLI0451,PRD0060,5,436.88,2184.4,2024-04-17,livrée,PayPal,Île-de-France,EUR
CMD-Q2-00324,CLI0374,PRD0079,9,400.46,3604.14,2024-04-07,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00325,CLI0312,PRD0004,5,42.82,214.1,2024-06-19,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00326,CLI0022,PRD0036,4,211.79,847.16,2024-04-01,en_cours,Virement,Occitanie,EUR
CMD-Q2-00327,CLI0451,PRD0045,5,55.24,276.2,2024-05-12,livrée,PayPal,Occitanie,EUR
CMD-Q2-00328,CLI0406,PRD0082,4,36.44,145.76,2024-06-02,annulée,CB,Île-de-France,EUR
CMD-Q2-00329,CLI0053,PRD0086,9,74.32,668.88,2024-05-31,retournée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00330,CLI0039,PRD0079,3,400.46,1201.38,2024-06-11,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00331,CLI0173,PRD0092,8,159.37,1274.96,2024-06-16,livrée,CB,Occitanie,EUR
CMD-Q2-00332,CLI0373,PRD0150,4,81.48,325.92,2024-05-06,livrée,Chèque,PACA,EUR
CMD-Q2-00333,CLI0372,PRD0106,4,52.42,209.68,2024-05-08,retournée,CB,Île-de-France,EUR
CMD-Q2-00334,CLI0440,PRD0075,8,71.64,573.12,2024-05-07,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00335,CLI0317,PRD0123,1,71.91,71.91,2024-06-17,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00336,CLI0477,PRD0104,6,81.27,487.62,2024-04-06,livrée,Virement,Île-de-France,EUR
CMD-Q2-00337,CLI0379,PRD0048,5,164.13,820.65,2024-05-11,livrée,CB,Île-de-France,EUR
CMD-Q2-00338,CLI0343,PRD0019,4,62.97,251.88,2024-04-25,livrée,CB,Île-de-France,EUR
CMD-Q2-00339,CLI0463,PRD0014,9,415.81,3742.29,2024-05-26,livrée,PayPal,Île-de-France,EUR
CMD-Q2-00340,CLI0467,PRD0126,7,82.76,579.32,2024-06-21,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00341,CLI0134,PRD0102,2,23.26,46.52,2024/05/16,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00342,CLI0436,PRD0046,7,69.9,489.3,2024-04-16,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00343,CLI0390,PRD0102,9,23.26,209.34,2024-05-22,livrée,Virement,Île-de-France,EUR
CMD-Q2-00344,CLI9948,PRD0089,9,93.09,837.81,2024-06-02,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00345,CLI0201,PRD0080,7,131.51,920.57,2024-05-21,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00346,CLI0183,PRD0106,9,52.42,471.78,2024-05-29,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00347,CLI0107,PRD0028,4,59.7,238.8,2024-05-15,livrée,PayPal,PACA,EUR
CMD-Q2-00348,CLI0262,PRD0148,9,70.91,638.19,2024-04-19,annulée,CB,Occitanie,EUR
CMD-Q2-00349,CLI0365,PRD0059,7,117.97,825.79,2024-04-19,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00350,CLI0491,PRD0086,8,74.32,594.56,2024-05-08,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00351,CLI0362,PRD0101,3,52.8,158.4,2024-06-04,livrée,CB,Île-de-France,EUR
CMD-Q2-00352,CLI0015,PRD0007,4,290.01,1160.04,2024-06-24,livrée,CB,Occitanie,EUR
CMD-Q2-00353,CLI0350,PRD0023,3,163.48,490.44,2024-06-20,,CB,Île-de-France,EUR
CMD-Q2-00354,CLI0168,PRD0088,3,793.25,2379.75,2024-06-20,livrée,CB,Île-de-France,EUR
CMD-Q2-00355,CLI0448,PRD0132,3,66.14,198.42,2024-04-05,en_cours,CB,Occitanie,EUR
CMD-Q2-00356,CLI0065,PRD0091,4,75.28,301.12,2024-06-19,livrée,CB,Île-de-France,EUR
CMD-Q2-00357,CLI0304,PRD0020,8,304.72,2437.76,2024-04-19,annulée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00358,CLI0383,PRD0035,4,17.54,70.16,2024-04-27,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00359,CLI0228,PRD0061,1,75.83,75.83,2024-04-20,livrée,CB,Occitanie,EUR
CMD-Q2-00360,CLI0421,PRD0008,8,308.27,2466.16,2024-05-27,livrée,CB,Île-de-France,EUR
CMD-Q2-00361,CLI0195,PRD0007,6,290.01,1740.06,2024-05-13,livrée,CB,Île-de-France,EUR
CMD-Q2-00362,CLI0064,PRD0137,8,54.72,437.76,2024-05-15,en_cours,PayPal,Occitanie,EUR
CMD-Q2-00363,CLI0346,PRD0045,6,55.24,331.44,2024-05-02,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00364,CLI0371,PRD0030,5,43.58,,2024-06-05,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00365,CLI0250,PRD0049,3,65.78,197.34,2024-04-02,livrée,CB,PACA,EUR
CMD-Q2-00366,CLI0078,PRD0030,3,43.58,130.74,2024-05-16,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00367,CLI0489,PRD0129,6,124.46,746.76,2024-04-14,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-00368,CLI0055,PRD0055,2,45.75,91.5,2024-06-17,en_cours,Virement,Auvergne-RA,EUR
CMD-Q2-00369,CLI0033,PRD0052,9,118.68,1068.12,2024-04-20,livrée,Chèque,Occitanie,EUR
CMD-Q2-00370,CLI0460,PRD0100,8,62.84,502.72,2024-04-23,livrée,Virement,Occitanie,EUR
CMD-Q2-00371,CLI0122,PRD0124,9,55.52,499.68,2024-06-11,livrée,Virement,Occitanie,EUR
CMD-Q2-00372,CLI0488,PRD0088,5,793.25,3966.25,2024-06-26,livrée,CB,PACA,EUR
CMD-Q2-00373,CLI0021,PRD0063,1,86.81,86.81,2024-05-19,livrée,CB,Occitanie,EUR
CMD-Q2-00374,CLI0093,PRD0001,1,57.96,57.96,2024-06-25,livrée,CB,Occitanie,EUR
CMD-Q2-00375,CLI0125,PRD0075,3,71.64,214.92,2024-05-22,en_cours,Virement,Occitanie,EUR
CMD-Q2-00376,CLI0021,PRD0015,4,80.47,321.88,2024-05-06,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00377,CLI0403,PRD0064,6,107.08,642.48,2024-06-28,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00378,CLI0083,PRD0110,8,126.57,1012.56,2024-06-17,livrée,CB,PACA,EUR
CMD-Q2-00379,CLI0014,PRD0016,2,87.66,175.32,2024-05-16,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00380,CLI0116,PRD0055,5,45.75,228.75,2024-04-02,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00381,CLI0192,PRD0097,1,149.62,149.62,2024-05-02,livrée,Virement,Occitanie,EUR
CMD-Q2-00382,CLI0315,PRD0010,7,81.94,573.58,2024-06-04,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00383,CLI0254,PRD0120,7,107.93,755.51,2024-06-02,livrée,Virement,PACA,EUR
CMD-Q2-00384,CLI0486,PRD0021,3,78.18,234.54,2024-04-21,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00385,CLI0241,PRD0091,1,75.28,75.28,2024-06-15,livrée,CB,Occitanie,EUR
CMD-Q2-00386,CLI0029,PRD0086,8,74.32,594.56,2024-04-09,en_cours,CB,PACA,EUR
CMD-Q2-00387,CLI0106,PRD0118,9,76.42,687.78,2024-04-15,livrée,CB,Occitanie,EUR
CMD-Q2-00388,CLI0412,PRD0053,9,79.12,712.08,2024-06-05,en_cours,CB,Île-de-France,EUR
CMD-Q2-00389,CLI0245,PRD0090,0,80.66,161.32,2024-04-18,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00390,CLI0151,PRD0056,5,46.62,233.1,2024-06-01,livrée,Virement,Île-de-France,EUR
CMD-Q2-00391,CLI0193,PRD0086,4,74.32,297.28,2024-06-19,en_cours,CB,Occitanie,EUR
CMD-Q2-00392,CLI0250,PRD0016,9,87.66,788.94,2024-04-06,en_cours,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00393,CLI0259,PRD0051,4,10.76,43.04,2024-04-27,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00394,CLI0201,PRD0003,4,83.45,333.8,2024-06-06,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00395,CLI0306,PRD0022,8,235.27,1882.16,2024-04-12,livrée,Virement,PACA,EUR
CMD-Q2-00396,CLI0311,PRD0073,3,200.41,601.23,2024-04-05,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-00397,CLI0345,PRD0113,2,82.62,165.24,2024-05-28,livrée,CB,Occitanie,EUR
CMD-Q2-00398,CLI0350,PRD0119,6,496.56,2979.36,2024-04-09,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-00399,CLI0311,PRD0081,9,49.36,444.24,2024-04-05,livrée,CB,PACA,EUR
CMD-Q2-00400,CLI0073,PRD0048,9,164.13,1477.17,2024-05-31,livrée,CB,Occitanie,EUR
CMD-Q2-00401,CLI0480,PRD0111,8,237.06,1896.48,2024-04-17,livrée,Chèque,Île-de-France,EUR
CMD-Q2-00402,CLI0094,PRD0077,6,151.78,910.68,2024-05-29,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00403,CLI0041,PRD0072,1,121.78,121.78,2024-04-23,en_cours,CB,PACA,EUR
CMD-Q2-00404,CLI0028,PRD0014,6,415.81,2494.86,2024-04-30,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00405,CLI0454,PRD0105,6,408.15,2448.9,2024-06-25,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00406,CLI0275,PRD0031,1,152.91,152.91,2024-06-26,livrée,CB,Île-de-France,EUR
CMD-Q2-00407,CLI0419,PRD0036,2,211.79,423.58,2024-04-25,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00408,CLI0499,PRD0097,2,149.62,299.24,2024-06-05,livrée,CB,Île-de-France,EUR
CMD-Q2-00409,CLI0444,PRD0142,9,137.33,1235.97,2024-06-21,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00410,CLI0206,PRD0134,7,487.38,3411.66,2024-06-27,livrée,CB,Île-de-France,EUR
CMD-Q2-00411,CLI9916,PRD0137,7,54.72,383.04,2024-04-16,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00412,CLI0175,PRD0152,4,499.98,1999.92,2024-04-11,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00413,CLI0162,PRD0031,1,152.91,152.91,2024-04-22,livrée,CB,Occitanie,EUR
CMD-Q2-00414,CLI0222,PRD0144,7,212.05,1484.35,2024-04-13,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-00415,CLI0094,PRD0071,6,90.96,545.76,2024-06-05,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00416,CLI0495,PRD0127,5,63.31,316.55,2024-05-29,retournée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00417,CLI0098,PRD0064,5,107.08,535.4,2024-06-19,livrée,Virement,Île-de-France,EUR
CMD-Q2-00418,CLI0007,PRD0068,7,12.48,87.36,2024-05-17,livrée,PayPal,PACA,EUR
CMD-Q2-00419,CLI0199,PRD0052,8,118.68,949.44,2024-05-16,annulée,CB,Occitanie,EUR
CMD-Q2-00420,CLI0007,PRD0063,4,86.81,347.24,2024-05-30,retournée,CB,Île-de-France,EUR
CMD-Q2-00421,CLI0371,PRD0099,7,182.41,1276.87,2024-04-28,retournée,Virement,Île-de-France,EUR
CMD-Q2-00422,CLI0046,PRD0137,2,54.72,109.44,2024-06-15,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00423,CLI0203,PRD0139,7,128.88,902.16,2024-05-08,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00424,CLI0288,PRD0054,8,124.37,,2024-04-22,livrée,Virement,Occitanie,EUR
CMD-Q2-00425,CLI0290,PRD0034,6,36.63,219.78,2024-04-19,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-00426,CLI0394,PRD0100,6,62.84,377.04,2024-05-23,livrée,Virement,PACA,EUR
CMD-Q2-00427,CLI0043,PRD0047,3,68.36,205.08,2024-04-09,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-00428,CLI0051,PRD0022,7,235.27,1646.89,2024-06-29,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00429,CLI0223,PRD0136,6,54.7,328.2,2024-04-20,livrée,CB,PACA,EUR
CMD-Q2-00430,CLI0277,PRD0007,2,290.01,580.02,2024-05-11,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00431,CLI0157,PRD0077,6,151.78,910.68,2024-06-17,annulée,CB,Occitanie,EUR
CMD-Q2-00432,CLI0314,PRD0074,3,101.69,305.07,2024-04-16,,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00433,CLI0460,PRD0026,9,334.76,3012.84,2024-06-29,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00434,CLI0196,PRD0040,5,71.91,359.55,2024-04-25,annulée,Chèque,Île-de-France,EUR
CMD-Q2-00435,CLI0274,PRD0037,1,48.24,48.24,2024-06-11,livrée,CB,Occitanie,EUR
CMD-Q2-00436,CLI0308,PRD0031,5,152.91,764.55,2024-04-09,livrée,CB,Île-de-France,EUR
CMD-Q2-00437,CLI0227,PRD0092,3,159.37,478.11,2024-04-06,annulée,Virement,Île-de-France,EUR
CMD-Q2-00438,CLI0226,PRD0031,9,152.91,1376.19,2024-04-11,annulée,CB,Auvergne-RA,EUR
CMD-Q2-00439,CLI0092,PRD0149,3,123.18,369.54,2024-04-19,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00440,CLI0088,PRD0134,8,487.38,3899.04,2024-05-13,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00441,CLI0364,PRD0004,2,42.82,,2024-05-06,livrée,CB,PACA,EUR
CMD-Q2-00442,CLI0055,PRD0063,2,86.81,173.62,2024-05-02,livrée,CB,PACA,EUR
CMD-Q2-00443,CLI0321,PRD0131,9,95.19,856.71,2024-05-10,annulée,CB,PACA,EUR
CMD-Q2-00444,CLI0083,PRD0134,5,487.38,2436.9,2024-05-07,livrée,CB,Auvergne-RA,EUR
CMD-Q2-00445,CLI0449,PRD0090,2,80.66,161.32,2024-04-20,en_cours,Virement,Île-de-France,EUR
CMD-Q2-00446,CLI0222,PRD0136,4,54.7,218.8,2024-06-01,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-00447,CLI0085,PRD0098,7,37.93,265.51,2024-06-08,livrée,Virement,Occitanie,EUR
CMD-Q2-00448,CLI0482,PRD0087,3,72.84,218.52,2024-06-06,livrée,Virement,Occitanie,EUR
CMD-Q2-00449,CLI0358,PRD0035,2,17.54,35.08,2024-06-19,livrée,CB,Occitanie,EUR
CMD-Q2-00450,CLI0404,PRD0017,5,222.33,1111.65,2024-04-04,livrée,CB,PACA,EUR
CMD-Q2-00451,CLI0456,PRD0052,6,118.68,712.08,2024-04-23,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00452,CLI0090,PRD0110,1,126.57,126.57,2024-06-23,retournée,CB,Auvergne-RA,EUR
CMD-Q2-00453,CLI0326,PRD0113,2,82.62,,2024-04-26,livrée,PayPal,Île-de-France,EUR
CMD-Q2-00454,CLI0310,PRD0140,8,84.52,676.16,2024-04-20,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-00455,CLI0222,PRD0128,6,99.94,599.64,2024-06-02,en_cours,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-00456,CLI0154,PRD0021,2,78.18,156.36,2024-06-25,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00457,CLI0401,PRD0014,2,415.81,831.62,2024-06-27,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00458,CLI0007,PRD0026,3,334.76,1004.28,2024-05-25,livrée,CB,PACA,EUR
CMD-Q2-00459,CLI0124,PRD0091,9,75.28,,2024-06-23,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-00460,CLI0020,PRD0067,6,126.77,760.62,2024-06-08,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-00461,CLI0152,PRD0101,8,52.8,422.4,2024-06-07,livrée,Virement,Île-de-France,EUR
CMD-Q2-00462,CLI0471,PRD0028,5,59.7,298.5,2024-06-15,livrée,CB,Occitanie,EUR
CMD-Q2-00463,CLI0257,PRD0132,6,66.14,396.84,2024-04-21,annulée,PayPal,Nouvelle-Aquitaine,EUR
