,id_mutation,date_mutation,nature_mutation,valeur_fonciere,commune,surface_reelle_bati,nombre_pieces_principales,type_local,code_postal,longitude,latitude,code_departement
192,2023A00192,2023-01-17,Vente,252186.03445328042,Strasbourg,79.29366677116626,4.0,Appartement,67000.0,-2.2471196131661353,47.48231859874098,67
193,2023A00193,2023-01-17,Vente,200036.99667174698,Marseille,,1.0,Appartement,13001.0,-2.5924965929931414,48.455342777517345,13
194,2023A00194,2023-01-17,Vente,275168.12478374765,Lyon,80.80873667618526,1.0,Appartement,69001.0,0.05145220456557187,44.60435973536187,69
195,2023A00195,2023-01-17,Vente,1305375.7458725648,Paris,55.39205877611872,1.0,Appartement,75001.0,-3.2854511307621914,43.177341898544256,75
196,2023A00196,2023-01-17,Vente,536113.7886978944,Lyon,35.165475711292736,2.0,Maison,69001.0,-2.523672025420156,46.98846861278474,69
197,2023A00197,2023-01-17,Vente,539039.5376506719,Bordeaux,36.59200170890499,2.0,Maison,33000.0,6.249846388693857,42.393120654862344,33
198,2023A00198,2023-01-17,Vente,348477.09810366604,Montpellier,117.34121143761978,3.0,Local industriel,34000.0,-2.3218629324872087,46.398493088380825,34
199,2023A00199,2023-01-17,Vente,296526.290671998,Lyon,,,Appartement,69001.0,-3.084879466485763,43.198423856612266,69
200,2023A00200,2023-01-17,Vente,63726.172407877304,Bordeaux,58.04842514410545,2.0,Appartement,33000.0,6.67546071839203,43.25409863828457,33
201,2023A00201,2023-01-17,Vente,178547.82868442297,Nantes,42.18998974038847,1.0,Appartement,44000.0,1.1362156530279242,49.96289405979195,44
202,2023A00202,2023-01-17,Vente,201119.66377881434,Marseille,108.23574922663268,2.0,Appartement,13001.0,-2.504030644062171,47.936560092293114,13
203,2023A00203,2023-01-17,Vente,87122.00412845059,Marseille,38.58055601240844,5.0,Maison,13001.0,2.8852713674073973,47.978061828102824,13
204,2023A00204,2023-01-18,Vente,133994.03002264193,Bordeaux,61.216980124373706,4.0,Appartement,33000.0,-3.9728758335758307,45.85939474430461,33
205,2023A00205,2023-01-18,Vente,81756.29733769037,Toulouse,107.33756190162133,4.0,Appartement,31000.0,0.9277584437953426,45.93663805065012,31
206,2023A00206,2023-01-18,Vente,262237.45749165735,Marseille,,1.0,Maison,13001.0,2.996985594966862,44.96734769672194,13
207,2023A00207,2023-01-18,Vente,438563.36419468065,Montpellier,82.64974945116316,1.0,Local industriel,34000.0,7.65542438431862,,34
208,2023A00208,2023-01-18,Vente,521291.52394902013,Toulouse,,1.0,,31000.0,-0.35389749993380093,47.466700540380344,31
209,2023A00209,2023-01-18,Vente,344163.0054749824,Bordeaux,53.52997240416422,5.0,Appartement,33000.0,5.216148926012842,43.941983707817016,33
210,2023A00210,2023-01-18,Vente,150536.7012068081,Nantes,33.224355302843996,2.0,Appartement,44000.0,-2.814712363404858,44.60281433287771,44
211,2023A00211,2023-01-18,Vente,84184.06284063299,Bordeaux,38.00737120327211,3.0,Appartement,33000.0,1.0064958454317985,46.653834638368174,33
212,2023A00212,2023-01-18,Vente,93515.15431315628,Nantes,63.10030079072892,3.0,Appartement,44000.0,,45.68606665782457,44
213,2023A00213,2023-01-18,Vente,125318.08369404411,Strasbourg,26.798116429333003,3.0,Maison,67000.0,1.7543415156299522,49.51148131871247,67
214,2023A00214,2023-01-18,Vente,157421.8118331072,Marseille,58.286582991815465,2.0,Appartement,13001.0,0.7988446075966555,49.53084583827596,13
215,2023A00215,2023-01-18,Vente,243811.55765578954,Montpellier,71.5592295455584,3.0,Maison,34000.0,7.9432701344908985,45.25672995931262,34
216,2023A00216,2023-01-19,Vente,146020.37841332695,Toulouse,89.35436438938875,1.0,,31000.0,7.152224573592187,46.2669984641158,31
217,2023A00217,2023-01-19,Vente,328859.3846813963,Montpellier,27.134920094449065,7.0,Appartement,34000.0,2.8940149257586745,50.893969982903215,34
218,2023A00218,2023-01-19,Vente,233429.6202193234,Bordeaux,105.43805758391164,1.0,Maison,33000.0,-2.2583258204779773,49.58178953291736,33
219,2023A00219,2023-01-19,Vente,270040.55409262236,Strasbourg,127.44459830780933,1.0,Appartement,67000.0,2.5733537910579525,44.19781166496742,67
220,2023A00220,2023-01-19,Vente,531867.8480807713,Marseille,67.02567693814169,2.0,Maison,13001.0,5.559444934711907,44.766014999542435,13
221,2023A00221,2023-01-19,Vente,132172.20827884742,Montpellier,32.49140878416236,4.0,Maison,34000.0,-4.0170556778882025,43.0346269765264,34
222,2023A00222,2023-01-19,Vente,344973.4536032366,Strasbourg,46.33721212190184,2.0,,67000.0,1.0121727279162558,48.2648436550325,67
223,2023A00223,2023-01-19,Vente,266096.9680601892,Nantes,53.314128838450145,3.0,Appartement,44000.0,-3.9583841816659264,45.08867864030205,44
224,2023A00224,2023-01-19,Vente,219675.82840787992,Bordeaux,62.504074984270886,1.0,Maison,33000.0,-1.4017341931413676,47.022037646655264,33
225,2023A00225,2023-01-19,Vente,456413.18811933865,Strasbourg,55.201535853105035,1.0,Maison,67000.0,-3.330143823068206,49.05965208088175,67
226,2023A00226,2023-01-19,VEFA,454706.98102681496,Montpellier,62.83941923916704,3.0,Appartement,34000.0,7.699344184258544,49.65710859294126,34
227,2023A00227,2023-01-19,Vente,152071.4146031491,Strasbourg,52.17620882356048,2.0,Maison,67000.0,-2.3558761096894894,45.16320622784755,67
228,2023A00228,2023-01-20,Vente,240554.9078853084,Nantes,62.33690009071683,4.0,Maison,44000.0,-2.5936806943296005,44.387773046254836,44
229,2023A00229,2023-01-20,Vente,317656.8558681165,Lyon,43.36871329936788,4.0,Appartement,69001.0,7.84509807418118,49.76712007898437,69
230,2023A00230,2023-01-20,Vente,227793.76319274073,Montpellier,46.1043193807756,5.0,Appartement,34000.0,2.0527845868490324,45.655183142017854,34
231,2023A00231,2023-01-20,Vente,381174.5933370248,Nantes,40.93508072116737,1.0,Appartement,44000.0,5.1264098988377516,49.533583635336925,44
232,2023A00232,2023-01-20,Vente,317653.10791915876,Lyon,,3.0,Maison,69001.0,,43.61791572564492,69
233,2023A00233,2023-01-20,Vente,805756.4013352473,Marseille,113.51674886047583,5.0,Appartement,13001.0,2.267330965372664,50.32480281130902,13
234,2023A00234,2023-01-20,Vente,107133.66275005795,Bordeaux,72.07066492596523,4.0,Appartement,33000.0,-4.412957856612916,46.55150578272582,33
235,2023A00235,2023-01-20,Vente,,Strasbourg,105.9168654970533,1.0,Maison,67000.0,0.6919945864931831,43.797173832016014,67
236,2023A00236,2023-01-20,Vente,155577.37777283855,Marseille,81.38823012451155,3.0,Maison,13001.0,2.549640287838214,47.0085997223096,13
237,2023A00237,2023-01-20,Vente,385564.76993319567,Paris,59.77787323886812,5.0,Maison,75001.0,2.033009076438871,49.9561406409775,75
238,2023A00238,2023-01-20,Vente,101691.28304989003,Nantes,25.718596501000157,,Maison,44000.0,0.6539100276527989,45.72606060508,44
239,2023A00239,2023-01-20,Vente,330310.2443327856,Marseille,47.89054238523707,4.0,Local industriel,13001.0,5.506427329554471,43.86694126128818,13
240,2023A00240,2023-01-21,VEFA,183867.55014036712,Marseille,46.17696376779456,3.0,Local industriel,13001.0,1.8708384985020903,47.373694253423814,13
241,2023A00241,2023-01-21,VEFA,172733.09528716095,Strasbourg,30.983735746072597,1.0,Appartement,67000.0,3.578730650303431,49.64331058192687,67
242,2023A00242,2023-01-21,Vente,112656.77407517927,Lyon,25.969398464428952,1.0,Appartement,69001.0,-2.1553116282478593,43.36791322911373,69
243,2023A00243,2023-01-21,Vente,202998.6143785899,Nantes,69.85066969571122,1.0,Appartement,44000.0,6.4410512244212725,42.66439310734298,44
244,2023A00244,2023-01-21,Vente,514371.1256191991,Lyon,64.21598461103116,2.0,Appartement,69001.0,0.10801950999831877,42.79538274352022,69
245,2023A00245,2023-01-21,VEFA,264312.3402674058,Bordeaux,30.45656316363063,5.0,Maison,33000.0,1.6227161432460742,44.32830073336401,33
246,2023A00246,2023-01-21,Vente,391056.8601310237,Marseille,37.6021318445491,4.0,Appartement,13001.0,,42.36425761120701,13
247,2023A00247,2023-01-21,VEFA,728530.7350160145,Nantes,97.57400703408001,4.0,Appartement,44000.0,6.827221135290859,46.07232037073133,44
248,2023A00248,2023-01-21,VEFA,314347.18880640325,Marseille,35.20371945094225,3.0,Maison,13001.0,6.939399866420356,48.44019519450407,13
249,2023A00249,2023-01-21,Vente,191898.19130627354,Bordeaux,,2.0,Maison,33000.0,-1.6515888234499134,48.552032065587284,33
250,2023A00250,2023-01-21,Vente,355169.82313812844,Toulouse,49.65558393931597,2.0,Maison,31000.0,5.059474858181636,47.903061404521736,31
251,2023A00251,2023-01-21,Vente,193575.3869483914,Bordeaux,70.32882445872146,5.0,Appartement,33000.0,-3.1933789695058694,44.90656118443606,33
252,2023A00252,2023-01-22,Vente,198262.3415506327,Lyon,35.58578191496824,3.0,Maison,69001.0,-4.1209005129909615,48.77625181023407,69
253,2023A00253,2023-01-22,Vente,107803.38311586132,Lyon,57.113569834554376,3.0,Appartement,69001.0,6.124618241452691,47.37309059509947,69
254,2023A00254,2023-01-22,Vente,467780.5219238383,Montpellier,59.4039836344521,7.0,Appartement,34000.0,-2.8340375518966985,49.878376931552815,34
255,2023A00255,2023-01-22,Vente,212861.80995953205,Marseille,61.257751904004294,2.0,Appartement,13001.0,-2.534259483165405,46.50644853656965,13
256,2023A00256,2023-01-22,VEFA,299317.1365076229,Lyon,56.80003426484897,5.0,Appartement,69001.0,3.2036708930338396,43.88529632725695,69
257,2023A00257,2023-01-22,Vente,144123.06661423657,Nantes,64.86477123932653,5.0,Appartement,44000.0,5.8729601601084624,47.884944930700726,44
258,2023A00258,2023-01-22,Vente,348561.0167642342,Bordeaux,163.3483710783815,2.0,Appartement,33000.0,-2.092068315478764,43.6269012183157,33
259,2023A00259,2023-01-22,Vente,169877.90584978092,Marseille,196.4973388335006,1.0,Appartement,13001.0,,50.77567463255233,13
260,2023A00260,2023-01-22,Vente,246464.8749005261,Bordeaux,39.6619357136218,6.0,Appartement,33000.0,-3.5180062121391664,48.488909669952804,33
261,2023A00261,2023-01-22,Adjudication,454382.94775780546,Bordeaux,17.130808512044393,3.0,Appartement,33000.0,-4.184450572864744,48.95563260931754,33
262,2023A00262,2023-01-22,Vente,431255.3216629284,Marseille,73.53398279802094,1.0,Appartement,13001.0,-3.020714796802486,48.27756229371319,13
263,2023A00263,2023-01-22,Vente,264813.7311481956,Strasbourg,,3.0,Maison,67000.0,7.472187251522067,43.15852421532739,67
264,2023A00264,2023-01-23,Vente,92885.36527566813,Toulouse,92.80689434949292,3.0,Appartement,31000.0,-3.289912090177334,46.39463841120466,31
265,2023A00265,2023-01-23,Vente,1616358.5073019897,Montpellier,62.9564331493658,4.0,Maison,34000.0,3.088998970754033,48.03245413762899,34
266,2023A00266,2023-01-23,Vente,764911.4711795822,Strasbourg,56.2216531331776,5.0,Maison,67000.0,7.196273139233577,44.31833168314764,67
267,2023A00267,2023-01-23,Vente,413993.2278953569,Lyon,96.01009075148673,5.0,Maison,69001.0,3.473315787857384,48.27961854080322,69
268,2023A00268,2023-01-23,Vente,170770.82484912098,Paris,102.96512042274595,5.0,Maison,75001.0,-4.084128917553485,49.51499218210037,75
269,2023A00269,2023-01-23,Vente,250657.9909213555,Montpellier,27.29544860726842,1.0,Appartement,34000.0,3.0744553516427215,44.71938381888099,34
270,2023A00270,2023-01-23,Vente,193677.12397448366,Strasbourg,36.29561396028487,4.0,Appartement,67000.0,,44.05650904233867,67
271,2023A00271,2023-01-23,Vente,572812.4120398767,Paris,51.79033352452352,2.0,Appartement,75001.0,-0.4035002544823918,50.07180780582703,75
272,2023A00272,2023-01-23,Vente,314111.00907891575,Paris,57.35263634758327,2.0,Maison,75001.0,-0.5169252944502762,42.34571153632819,75
273,2023A00273,2023-01-23,Vente,167627.8604444762,Lyon,48.764783283940034,4.0,Appartement,69001.0,-1.3394324234997508,44.55057402600737,69
274,2023A00274,2023-01-23,Vente,202308.07544498224,Toulouse,67.83671645029125,3.0,Maison,31000.0,1.9204162542177556,45.87922750368406,31
275,2023A00275,2023-01-23,Vente,525819.2941980152,Bordeaux,89.84198406898427,5.0,Appartement,33000.0,-1.4781258544113114,48.2158855253247,33
276,2023A00276,2023-01-24,Vente,700856.6896459355,Marseille,129.1991297132638,1.0,Appartement,13001.0,,,13
277,2023A00277,2023-01-24,Vente,671318.4799114586,Toulouse,72.92682286575679,4.0,Maison,31000.0,3.689744192229073,45.56320187514355,31
278,2023A00278,2023-01-24,Vente,422615.9977701357,Paris,35.65299522182185,,,75001.0,0.5898249151938026,50.64951678914777,75
279,2023A00279,2023-01-24,Vente,230596.5852777276,Montpellier,,2.0,Appartement,34000.0,4.676449233987245,45.52761368299239,34
280,2023A00280,2023-01-24,Vente,38372.322282589295,Nantes,52.57937220214895,3.0,Appartement,44000.0,-3.2490969082156145,48.420657458819385,44
281,2023A00281,2023-01-24,Vente,320711.1055854869,Lyon,70.62047523820678,2.0,Appartement,69001.0,5.019010722978063,43.75522975245525,69
282,2023A00282,2023-01-24,Vente,268043.01348516793,Strasbourg,66.29298049613848,3.0,Appartement,67000.0,3.1569339061130197,46.35158915554584,67
283,2023A00283,2023-01-24,Vente,291848.25099514204,Montpellier,152.20043835613856,5.0,,34000.0,3.5020525212203015,49.96720696402549,34
284,2023A00284,2023-01-24,Vente,277156.7219035562,Lyon,43.34725729524643,4.0,Appartement,69001.0,-3.6787710071744475,45.11595054464952,69
285,2023A00285,2023-01-24,Vente,121084.35165645066,Strasbourg,66.17979910363087,2.0,Appartement,67000.0,3.3503146489491273,43.225782868390446,67
286,2023A00286,2023-01-24,Vente,374911.44639161276,Marseille,177.21358479693217,2.0,Appartement,13001.0,1.775349702583755,46.89987735559026,13
287,2023A00287,2023-01-24,Vente,392122.5856648416,Nantes,40.7475840799675,3.0,Maison,44000.0,1.670453779425186,46.167905239299294,44
288,2023A00288,2023-01-25,Vente,404094.1883439773,Bordeaux,58.7079027993716,3.0,Local industriel,33000.0,-0.41246182265221165,44.31994874505174,33
289,2023A00289,2023-01-25,Vente,473518.4718489795,Toulouse,34.040798102101164,3.0,Maison,31000.0,-4.403303681578592,50.26941399009505,31
290,2023A00290,2023-01-25,Vente,385551.8590077813,Nantes,56.88566918895259,2.0,Appartement,44000.0,0.8674949805862138,47.59484329598622,44
291,2023A00291,2023-01-25,Vente,209815.18548170233,Toulouse,36.962039477936266,4.0,Appartement,31000.0,0.5916360476668796,45.3551278721328,31
292,2023A00292,2023-01-25,Vente,257171.3546347918,Toulouse,92.14841205077197,1.0,Maison,31000.0,0.8696286729466847,51.06595490367468,31
293,2023A00293,2023-01-25,Vente,283417.09353519726,Bordeaux,58.771640228420594,3.0,Maison,33000.0,3.27232388356655,43.5105825888261,33
294,2023A00294,2023-01-25,Vente,286249.66669452534,Bordeaux,34.20258992521907,3.0,Appartement,33000.0,-0.6911910788960633,49.761973310736515,33
295,2023A00295,2023-01-25,Vente,488419.81594473636,Strasbourg,83.11987549504953,2.0,Appartement,67000.0,-1.078830194725219,44.329499434897656,67
296,2023A00296,2023-01-25,Vente,394826.32032671385,Bordeaux,59.72991713612551,4.0,Appartement,33000.0,1.8218222493106584,44.40766034954606,33
297,2023A00297,2023-01-25,Vente,933229.1579279528,Marseille,87.91842435727744,3.0,Appartement,13001.0,3.022434485012546,46.683827344516814,13
298,2023A00298,2023-01-25,Vente,1008405.9633270678,Lyon,30.75857096631159,3.0,Appartement,69001.0,2.705071018540103,48.12508933439417,69
299,2023A00299,2023-01-25,Vente,281472.4208274066,Paris,65.65489802561052,3.0,Appartement,75001.0,6.696850023471152,48.37607525810551,75
300,2023A00300,2023-01-26,Vente,26849.61258380585,Bordeaux,80.37240109747066,5.0,Maison,33000.0,5.268129540979221,42.49472319770375,33
301,2023A00301,2023-01-26,Vente,,Lyon,44.18172556710471,4.0,Maison,69001.0,-3.8371883160373783,44.82434998813806,69
302,2023A00302,2023-01-26,Vente,194031.18966802247,Strasbourg,29.09303028883718,2.0,Maison,67000.0,2.6561377723808564,48.11331586240739,67
303,2023A00303,2023-01-26,Vente,165894.88550176116,Bordeaux,53.47403731676066,2.0,Maison,33000.0,0.806240460521435,50.129666184452574,33
304,2023A00304,2023-01-26,Vente,211278.5819008711,Paris,100.89270716423592,1.0,Appartement,75001.0,0.08535142640044047,48.19503981797546,75
305,2023A00305,2023-01-26,VEFA,205256.1872717003,Nantes,95.86732125975466,2.0,Appartement,44000.0,7.665278007780053,44.63975556983141,44
306,2023A00306,2023-01-26,Vente,387457.67114856286,Montpellier,44.070286622001746,7.0,Maison,34000.0,1.3013064381062653,46.768400191091914,34
307,2023A00307,2023-01-26,Vente,105275.76635153443,Bordeaux,28.744811512079384,3.0,Appartement,33000.0,4.636823166104234,47.99867248495955,33
308,2023A00308,2023-01-26,Vente,140556.88377212442,Lyon,,5.0,Appartement,69001.0,7.782004518451657,43.49098628789381,69
309,2023A00309,2023-01-26,Vente,329685.72543933115,Strasbourg,43.196573485286315,,Maison,67000.0,-2.5822982740393803,47.09518074875233,67
310,2023A00310,2023-01-26,Vente,389947.1196408066,Strasbourg,,3.0,Appartement,67000.0,-3.8063734707082983,46.45066280686342,67
311,2023A00311,2023-01-26,Vente,394322.7387915427,Montpellier,51.80565165112353,6.0,Appartement,34000.0,-0.5170230860228102,45.262502705723854,34
312,2023A00312,2023-01-27,Vente,167339.21062401254,Marseille,37.46352879014444,1.0,Maison,13001.0,-3.935557830089223,47.78713148067732,13
313,2023A00313,2023-01-27,VEFA,149199.64843873208,Strasbourg,94.83433560671986,3.0,Maison,67000.0,-3.017089437080725,47.898703378668074,67
314,2023A00314,2023-01-27,Vente,197999.36443103413,Nantes,58.56943267151363,,,44000.0,8.094714746014656,50.84893517315474,44
315,2023A00315,2023-01-27,Vente,309874.8085076416,Strasbourg,67.8777183199907,5.0,Appartement,67000.0,7.69427209055063,46.069085737233486,67
316,2023A00316,2023-01-27,Vente,654277.218132366,Strasbourg,23.04634717545324,4.0,Appartement,67000.0,4.279416768777985,46.975150968256514,67
317,2023A00317,2023-01-27,Vente,78553.69546019008,Nantes,16.246338570534974,5.0,Appartement,44000.0,5.062934894974683,43.6860227125418,44
318,2023A00318,2023-01-27,Vente,235052.16467302156,Montpellier,26.608404094167227,,Appartement,34000.0,-2.715750613933576,47.125588582106964,34
319,2023A00319,2023-01-27,Vente,120619.10118893236,Montpellier,,2.0,Appartement,34000.0,3.0594918146201424,42.617556352738895,34
320,2023A00320,2023-01-27,Vente,99573.8036671392,Nantes,72.83364527475204,4.0,Maison,44000.0,-2.538958146016334,43.618922655220416,44
321,2023A00321,2023-01-27,Vente,479344.09861550987,Paris,16.926434386794774,6.0,Appartement,75001.0,0.3055041824979696,43.806971870756705,75
322,2023A00322,2023-01-27,Vente,372046.73039216164,Lyon,121.07691831498981,3.0,Appartement,69001.0,-0.1141181775493747,47.867224234038744,69
323,2023A00323,2023-01-27,Vente,351392.85078112123,Toulouse,59.45876299603401,2.0,Maison,31000.0,3.297297857092757,47.292192838459584,31
324,2023A00324,2023-01-28,VEFA,466314.4653363336,Strasbourg,107.78596944954836,3.0,Maison,67000.0,-3.48789751854277,49.322725221111085,67
325,2023A00325,2023-01-28,Vente,201222.9269863783,Montpellier,35.05839005616603,4.0,Appartement,34000.0,,46.38671500047181,34
326,2023A00326,2023-01-28,Vente,206988.28784749398,Toulouse,70.24084413249142,2.0,Appartement,31000.0,,46.47873488442618,31
